age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
26.00,2,2.00,2.00,2.00,1.00,2.00,1.00,4.00,4.00,115.00,2.00,999.00,1.00,2.00,2.00
52.00,3,1.00,2.00,2.00,1.00,2.00,1.00,7.00,1.00,97.00,3.00,999.00,0.00,1.00,2.00
61.00,6,1.00,2.00,2.00,1.00,2.00,1.00,4.00,2.00,216.00,1.00,999.00,0.00,1.00,1.00
47.00,8,1.00,7.00,2.00,2.00,2.00,2.00,6.00,3.00,107.00,3.00,999.00,0.00,1.00,2.00
59.00,7,1.00,5.00,3.00,2.00,2.00,1.00,11.00,5.00,383.00,4.00,999.00,1.00,2.00,2.00
78.00,6,1.00,6.00,2.00,1.00,2.00,1.00,7.00,3.00,87.00,3.00,999.00,0.00,1.00,1.00
59.00,6,1.00,3.00,3.00,1.00,2.00,2.00,5.00,1.00,63.00,1.00,999.00,0.00,1.00,2.00
38.00,10,1.00,5.00,3.00,2.00,2.00,1.00,4.00,5.00,1624.00,1.00,999.00,2.00,2.00,1.00
42.00,5,1.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,110.00,2.00,999.00,0.00,1.00,2.00
59.00,6,1.00,7.00,2.00,1.00,2.00,1.00,5.00,1.00,228.00,6.00,999.00,0.00,1.00,1.00
29.00,2,2.00,2.00,2.00,1.00,2.00,1.00,6.00,3.00,147.00,1.00,999.00,2.00,2.00,2.00
39.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,5.00,67.00,1.00,999.00,0.00,1.00,2.00
56.00,7,1.00,1.00,2.00,1.00,2.00,1.00,8.00,4.00,107.00,3.00,999.00,0.00,1.00,2.00
38.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,5.00,140.00,1.00,999.00,0.00,1.00,2.00
41.00,3,1.00,3.00,2.00,1.00,2.00,1.00,7.00,1.00,60.00,1.00,999.00,0.00,1.00,2.00
26.00,1,2.00,1.00,2.00,2.00,2.00,1.00,4.00,1.00,586.00,1.00,999.00,0.00,1.00,1.00
37.00,2,2.00,2.00,2.00,1.00,2.00,1.00,7.00,3.00,305.00,2.00,999.00,0.00,1.00,2.00
57.00,6,1.00,3.00,3.00,1.00,1.00,1.00,7.00,3.00,253.00,1.00,999.00,0.00,1.00,2.00
47.00,1,1.00,1.00,3.00,2.00,2.00,1.00,5.00,3.00,139.00,1.00,999.00,0.00,1.00,2.00
48.00,2,1.00,4.00,2.00,2.00,2.00,2.00,11.00,3.00,24.00,1.00,999.00,0.00,1.00,2.00
24.00,8,2.00,4.00,2.00,1.00,2.00,1.00,4.00,2.00,114.00,1.00,999.00,0.00,1.00,2.00
40.00,1,1.00,1.00,2.00,1.00,1.00,1.00,5.00,4.00,549.00,1.00,999.00,0.00,1.00,2.00
26.00,1,1.00,1.00,2.00,2.00,2.00,1.00,5.00,5.00,136.00,3.00,999.00,1.00,2.00,2.00
25.00,9,1.00,2.00,2.00,2.00,1.00,1.00,4.00,5.00,74.00,2.00,999.00,0.00,1.00,2.00
54.00,1,1.00,6.00,3.00,1.00,1.00,1.00,8.00,5.00,150.00,1.00,999.00,0.00,1.00,2.00
33.00,10,1.00,5.00,2.00,1.00,2.00,1.00,8.00,1.00,417.00,2.00,999.00,0.00,1.00,2.00
41.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,3.00,152.00,1.00,999.00,1.00,2.00,2.00
33.00,1,1.00,1.00,2.00,2.00,2.00,1.00,5.00,5.00,52.00,1.00,999.00,1.00,2.00,2.00
36.00,7,2.00,2.00,2.00,1.00,2.00,1.00,11.00,1.00,69.00,4.00,999.00,1.00,2.00,2.00
45.00,2,1.00,2.00,2.00,2.00,2.00,1.00,7.00,2.00,242.00,5.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,2.00,5.00,1.00,593.00,2.00,999.00,0.00,1.00,2.00
45.00,8,2.00,5.00,3.00,3.00,3.00,2.00,5.00,2.00,271.00,2.00,999.00,0.00,1.00,2.00
55.00,6,1.00,6.00,3.00,1.00,2.00,1.00,7.00,3.00,323.00,3.00,999.00,0.00,1.00,2.00
48.00,10,1.00,1.00,2.00,1.00,2.00,1.00,5.00,1.00,87.00,1.00,999.00,0.00,1.00,2.00
45.00,2,1.00,2.00,2.00,2.00,2.00,1.00,12.00,4.00,150.00,2.00,6.00,1.00,3.00,1.00
39.00,1,1.00,1.00,2.00,2.00,2.00,2.00,11.00,4.00,281.00,2.00,999.00,1.00,2.00,2.00
34.00,10,1.00,5.00,2.00,1.00,2.00,2.00,8.00,4.00,51.00,2.00,999.00,0.00,1.00,2.00
36.00,2,2.00,4.00,2.00,1.00,2.00,2.00,6.00,2.00,150.00,7.00,999.00,0.00,1.00,2.00
44.00,2,1.00,1.00,3.00,1.00,1.00,1.00,8.00,4.00,18.00,10.00,999.00,0.00,1.00,2.00
38.00,10,2.00,5.00,2.00,1.00,2.00,1.00,8.00,2.00,99.00,4.00,999.00,0.00,1.00,2.00
34.00,2,1.00,2.00,2.00,2.00,1.00,1.00,5.00,3.00,72.00,4.00,999.00,1.00,2.00,2.00
44.00,10,1.00,5.00,2.00,2.00,2.00,1.00,7.00,4.00,221.00,1.00,999.00,0.00,1.00,2.00
54.00,1,1.00,3.00,3.00,2.00,2.00,2.00,5.00,1.00,166.00,3.00,999.00,0.00,1.00,2.00
34.00,10,2.00,2.00,2.00,1.00,2.00,1.00,8.00,3.00,174.00,1.00,999.00,0.00,1.00,2.00
34.00,10,2.00,5.00,2.00,2.00,2.00,1.00,5.00,2.00,621.00,2.00,999.00,1.00,2.00,1.00
42.00,10,3.00,2.00,2.00,2.00,2.00,1.00,7.00,5.00,221.00,2.00,999.00,0.00,1.00,2.00
47.00,1,3.00,3.00,2.00,1.00,2.00,1.00,8.00,1.00,265.00,3.00,999.00,0.00,1.00,2.00
37.00,1,1.00,1.00,2.00,2.00,2.00,1.00,5.00,3.00,73.00,2.00,999.00,0.00,1.00,2.00
47.00,1,1.00,1.00,2.00,1.00,2.00,2.00,6.00,1.00,109.00,3.00,999.00,0.00,1.00,2.00
46.00,5,1.00,2.00,2.00,2.00,2.00,1.00,7.00,1.00,662.00,2.00,999.00,0.00,1.00,1.00
52.00,2,1.00,2.00,2.00,1.00,1.00,1.00,7.00,4.00,942.00,1.00,999.00,0.00,1.00,1.00
39.00,2,3.00,4.00,3.00,1.00,2.00,1.00,7.00,3.00,77.00,1.00,999.00,0.00,1.00,2.00
45.00,8,1.00,1.00,2.00,2.00,1.00,2.00,5.00,1.00,298.00,1.00,999.00,0.00,1.00,2.00
27.00,10,2.00,5.00,2.00,2.00,2.00,2.00,5.00,2.00,148.00,1.00,999.00,0.00,1.00,2.00
34.00,10,1.00,2.00,2.00,2.00,2.00,1.00,5.00,5.00,51.00,1.00,999.00,0.00,1.00,2.00
44.00,10,1.00,5.00,3.00,2.00,2.00,2.00,5.00,4.00,203.00,1.00,999.00,0.00,1.00,2.00
56.00,1,1.00,6.00,2.00,1.00,2.00,2.00,10.00,2.00,54.00,1.00,999.00,0.00,1.00,2.00
39.00,2,1.00,2.00,2.00,1.00,2.00,2.00,6.00,4.00,52.00,1.00,999.00,1.00,2.00,2.00
46.00,2,3.00,4.00,2.00,2.00,2.00,1.00,5.00,2.00,84.00,1.00,999.00,0.00,1.00,2.00
35.00,8,1.00,4.00,2.00,2.00,2.00,1.00,5.00,1.00,130.00,3.00,999.00,1.00,2.00,2.00
31.00,2,2.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,365.00,1.00,999.00,0.00,1.00,2.00
58.00,2,1.00,3.00,3.00,2.00,1.00,1.00,5.00,5.00,186.00,2.00,999.00,0.00,1.00,2.00
45.00,1,3.00,3.00,2.00,2.00,2.00,2.00,4.00,1.00,197.00,4.00,999.00,0.00,1.00,2.00
33.00,10,2.00,5.00,2.00,1.00,2.00,1.00,8.00,4.00,74.00,2.00,999.00,0.00,1.00,2.00
49.00,1,1.00,6.00,2.00,2.00,2.00,2.00,6.00,4.00,225.00,1.00,999.00,0.00,1.00,2.00
58.00,1,1.00,3.00,2.00,1.00,2.00,2.00,6.00,5.00,165.00,2.00,999.00,0.00,1.00,2.00
34.00,1,1.00,3.00,3.00,2.00,1.00,2.00,6.00,2.00,276.00,2.00,999.00,0.00,1.00,2.00
33.00,3,1.00,4.00,2.00,1.00,2.00,1.00,4.00,5.00,273.00,2.00,999.00,1.00,2.00,2.00
36.00,1,1.00,1.00,2.00,2.00,2.00,2.00,5.00,5.00,191.00,2.00,999.00,1.00,2.00,2.00
57.00,1,1.00,4.00,2.00,1.00,2.00,1.00,4.00,2.00,97.00,2.00,999.00,0.00,1.00,2.00
51.00,4,1.00,4.00,2.00,2.00,2.00,1.00,11.00,3.00,355.00,2.00,999.00,0.00,1.00,2.00
47.00,2,1.00,2.00,2.00,1.00,2.00,1.00,11.00,5.00,67.00,2.00,999.00,0.00,1.00,2.00
32.00,2,3.00,4.00,2.00,2.00,2.00,1.00,11.00,2.00,115.00,1.00,999.00,1.00,2.00,2.00
43.00,2,1.00,4.00,2.00,2.00,2.00,1.00,5.00,5.00,880.00,4.00,999.00,0.00,1.00,1.00
27.00,1,2.00,1.00,2.00,3.00,3.00,1.00,7.00,1.00,182.00,3.00,999.00,0.00,1.00,2.00
31.00,5,2.00,2.00,2.00,1.00,2.00,1.00,4.00,4.00,211.00,1.00,999.00,0.00,1.00,2.00
36.00,10,1.00,4.00,2.00,2.00,2.00,2.00,6.00,2.00,68.00,1.00,999.00,0.00,1.00,2.00
39.00,5,1.00,2.00,2.00,2.00,2.00,1.00,8.00,5.00,108.00,1.00,999.00,0.00,1.00,2.00
41.00,10,1.00,2.00,2.00,2.00,2.00,1.00,7.00,2.00,83.00,2.00,999.00,0.00,1.00,2.00
42.00,1,1.00,1.00,3.00,2.00,2.00,2.00,7.00,5.00,61.00,4.00,999.00,0.00,1.00,2.00
29.00,2,2.00,4.00,2.00,2.00,2.00,1.00,5.00,3.00,131.00,1.00,999.00,1.00,2.00,2.00
30.00,2,2.00,4.00,2.00,1.00,2.00,2.00,7.00,2.00,249.00,21.00,999.00,0.00,1.00,2.00
42.00,10,3.00,4.00,2.00,2.00,2.00,2.00,5.00,2.00,204.00,4.00,999.00,0.00,1.00,2.00
30.00,11,1.00,5.00,2.00,3.00,3.00,1.00,7.00,4.00,156.00,6.00,999.00,0.00,1.00,2.00
31.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,164.00,1.00,999.00,0.00,1.00,1.00
39.00,1,1.00,7.00,2.00,2.00,2.00,2.00,5.00,5.00,206.00,2.00,999.00,0.00,1.00,2.00
30.00,1,1.00,3.00,2.00,1.00,2.00,2.00,7.00,4.00,553.00,6.00,999.00,0.00,1.00,2.00
33.00,2,2.00,2.00,2.00,1.00,2.00,2.00,6.00,5.00,342.00,10.00,999.00,0.00,1.00,2.00
27.00,10,2.00,4.00,2.00,2.00,2.00,1.00,7.00,3.00,445.00,2.00,999.00,0.00,1.00,2.00
49.00,5,1.00,4.00,2.00,1.00,2.00,2.00,6.00,1.00,26.00,18.00,999.00,0.00,1.00,2.00
37.00,3,1.00,4.00,3.00,2.00,2.00,1.00,11.00,4.00,68.00,1.00,999.00,1.00,2.00,2.00
35.00,10,1.00,2.00,2.00,2.00,2.00,1.00,8.00,5.00,224.00,3.00,999.00,0.00,1.00,2.00
36.00,2,2.00,2.00,2.00,1.00,2.00,1.00,6.00,3.00,883.00,1.00,999.00,1.00,2.00,2.00
35.00,7,1.00,2.00,2.00,1.00,2.00,2.00,7.00,4.00,172.00,5.00,999.00,0.00,1.00,2.00
39.00,8,1.00,4.00,2.00,1.00,2.00,2.00,5.00,5.00,86.00,2.00,999.00,0.00,1.00,2.00
26.00,2,1.00,4.00,2.00,2.00,2.00,1.00,6.00,1.00,79.00,1.00,999.00,0.00,1.00,2.00
32.00,1,1.00,5.00,2.00,1.00,2.00,1.00,5.00,1.00,333.00,1.00,999.00,0.00,1.00,2.00
26.00,8,2.00,4.00,2.00,1.00,2.00,1.00,7.00,1.00,509.00,1.00,999.00,0.00,1.00,2.00
35.00,1,2.00,4.00,2.00,2.00,2.00,1.00,5.00,2.00,1090.00,1.00,999.00,0.00,1.00,1.00
30.00,10,2.00,5.00,2.00,1.00,1.00,1.00,11.00,2.00,69.00,2.00,999.00,0.00,1.00,2.00
36.00,1,1.00,1.00,2.00,2.00,2.00,2.00,5.00,2.00,148.00,1.00,999.00,0.00,1.00,2.00
30.00,2,2.00,4.00,2.00,1.00,2.00,1.00,11.00,3.00,195.00,2.00,999.00,0.00,1.00,2.00
35.00,3,1.00,4.00,2.00,2.00,2.00,1.00,7.00,3.00,1084.00,4.00,999.00,0.00,1.00,1.00
30.00,1,1.00,7.00,2.00,1.00,1.00,1.00,7.00,3.00,1018.00,2.00,999.00,0.00,1.00,1.00
33.00,10,1.00,5.00,2.00,1.00,1.00,1.00,8.00,1.00,106.00,2.00,999.00,0.00,1.00,2.00
54.00,1,1.00,5.00,3.00,1.00,1.00,2.00,5.00,1.00,198.00,3.00,999.00,0.00,1.00,2.00
38.00,1,1.00,3.00,2.00,2.00,2.00,1.00,4.00,2.00,277.00,1.00,999.00,0.00,1.00,2.00
20.00,9,2.00,4.00,2.00,1.00,2.00,1.00,4.00,4.00,195.00,2.00,999.00,0.00,1.00,2.00
25.00,10,4.00,2.00,2.00,1.00,2.00,1.00,5.00,1.00,346.00,2.00,999.00,0.00,1.00,2.00
50.00,3,1.00,1.00,2.00,2.00,2.00,2.00,11.00,2.00,2.00,1.00,999.00,0.00,1.00,2.00
34.00,10,2.00,5.00,2.00,1.00,1.00,1.00,3.00,5.00,136.00,1.00,999.00,0.00,1.00,2.00
47.00,7,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,320.00,3.00,999.00,0.00,1.00,2.00
56.00,8,1.00,1.00,3.00,2.00,2.00,2.00,5.00,1.00,379.00,1.00,999.00,0.00,1.00,2.00
35.00,10,1.00,5.00,2.00,2.00,2.00,2.00,5.00,4.00,504.00,3.00,999.00,0.00,1.00,2.00
25.00,1,2.00,3.00,2.00,2.00,2.00,2.00,6.00,3.00,107.00,19.00,999.00,0.00,1.00,2.00
25.00,8,1.00,4.00,2.00,2.00,2.00,1.00,7.00,2.00,259.00,1.00,999.00,0.00,1.00,2.00
50.00,3,1.00,5.00,3.00,1.00,2.00,1.00,8.00,5.00,1306.00,4.00,999.00,0.00,1.00,1.00
42.00,7,3.00,2.00,2.00,1.00,2.00,1.00,11.00,2.00,278.00,2.00,999.00,0.00,1.00,2.00
42.00,2,1.00,2.00,2.00,1.00,2.00,1.00,6.00,4.00,156.00,2.00,999.00,0.00,1.00,2.00
32.00,10,1.00,5.00,2.00,1.00,2.00,2.00,5.00,3.00,104.00,1.00,999.00,0.00,1.00,2.00
35.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,5.00,60.00,2.00,999.00,0.00,1.00,2.00
55.00,1,1.00,8.00,2.00,1.00,2.00,1.00,7.00,2.00,92.00,3.00,999.00,0.00,1.00,2.00
23.00,9,2.00,2.00,2.00,1.00,2.00,1.00,9.00,5.00,349.00,2.00,999.00,4.00,2.00,2.00
52.00,6,1.00,5.00,2.00,1.00,2.00,1.00,7.00,3.00,53.00,3.00,999.00,0.00,1.00,2.00
53.00,7,1.00,1.00,2.00,1.00,1.00,1.00,8.00,5.00,641.00,7.00,999.00,0.00,1.00,1.00
38.00,1,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,18.00,7.00,999.00,0.00,1.00,2.00
37.00,2,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,868.00,1.00,999.00,0.00,1.00,2.00
35.00,2,1.00,2.00,2.00,2.00,2.00,2.00,5.00,4.00,420.00,4.00,999.00,0.00,1.00,2.00
38.00,10,3.00,2.00,3.00,1.00,2.00,1.00,8.00,1.00,67.00,2.00,999.00,0.00,1.00,2.00
39.00,5,2.00,1.00,2.00,2.00,1.00,2.00,11.00,1.00,33.00,1.00,999.00,0.00,1.00,2.00
29.00,8,2.00,4.00,2.00,1.00,2.00,1.00,5.00,3.00,240.00,3.00,999.00,1.00,2.00,2.00
39.00,2,1.00,5.00,2.00,2.00,1.00,1.00,8.00,5.00,323.00,3.00,999.00,0.00,1.00,2.00
55.00,10,1.00,2.00,2.00,2.00,2.00,2.00,5.00,5.00,58.00,1.00,999.00,0.00,1.00,2.00
24.00,8,2.00,4.00,2.00,2.00,2.00,2.00,6.00,5.00,6.00,8.00,999.00,0.00,1.00,2.00
44.00,11,2.00,3.00,2.00,2.00,2.00,1.00,6.00,2.00,276.00,2.00,999.00,0.00,1.00,2.00
29.00,10,1.00,5.00,2.00,2.00,2.00,2.00,5.00,2.00,68.00,6.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,7.00,2.00,439.00,2.00,999.00,0.00,1.00,2.00
28.00,2,2.00,2.00,2.00,1.00,2.00,1.00,6.00,1.00,353.00,1.00,999.00,0.00,1.00,2.00
46.00,8,1.00,4.00,2.00,2.00,2.00,2.00,7.00,3.00,83.00,3.00,999.00,0.00,1.00,2.00
33.00,2,1.00,4.00,2.00,2.00,2.00,1.00,7.00,3.00,156.00,1.00,999.00,0.00,1.00,2.00
29.00,1,1.00,1.00,2.00,1.00,1.00,1.00,5.00,3.00,98.00,2.00,999.00,1.00,2.00,2.00
44.00,1,1.00,7.00,2.00,1.00,1.00,2.00,5.00,3.00,344.00,1.00,999.00,0.00,1.00,2.00
31.00,1,2.00,4.00,2.00,2.00,2.00,1.00,11.00,4.00,184.00,1.00,999.00,0.00,1.00,2.00
60.00,5,1.00,5.00,3.00,1.00,2.00,1.00,7.00,4.00,241.00,4.00,999.00,0.00,1.00,2.00
56.00,8,1.00,4.00,3.00,2.00,2.00,1.00,5.00,5.00,310.00,1.00,999.00,0.00,1.00,2.00
48.00,2,3.00,4.00,2.00,1.00,2.00,2.00,5.00,3.00,34.00,1.00,999.00,0.00,1.00,2.00
37.00,5,1.00,2.00,3.00,2.00,2.00,2.00,6.00,5.00,10.00,23.00,999.00,0.00,1.00,2.00
25.00,1,2.00,4.00,2.00,2.00,2.00,1.00,5.00,5.00,1068.00,3.00,999.00,0.00,1.00,1.00
30.00,1,1.00,1.00,2.00,1.00,2.00,1.00,7.00,2.00,336.00,7.00,999.00,0.00,1.00,2.00
36.00,2,2.00,2.00,2.00,1.00,2.00,1.00,11.00,3.00,152.00,1.00,999.00,0.00,1.00,2.00
41.00,3,3.00,5.00,2.00,1.00,2.00,1.00,7.00,4.00,99.00,1.00,999.00,0.00,1.00,2.00
49.00,1,1.00,4.00,3.00,2.00,2.00,1.00,8.00,4.00,189.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,4.00,6.00,14.00,999.00,0.00,1.00,2.00
37.00,8,1.00,4.00,2.00,2.00,2.00,1.00,7.00,1.00,221.00,2.00,999.00,0.00,1.00,2.00
36.00,1,3.00,1.00,2.00,1.00,2.00,1.00,5.00,3.00,155.00,1.00,999.00,0.00,1.00,2.00
37.00,1,1.00,1.00,3.00,2.00,2.00,1.00,5.00,3.00,138.00,1.00,999.00,0.00,1.00,2.00
38.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,25.00,11.00,999.00,0.00,1.00,2.00
27.00,1,1.00,1.00,3.00,2.00,2.00,2.00,6.00,3.00,235.00,1.00,999.00,0.00,1.00,2.00
58.00,4,1.00,3.00,3.00,2.00,2.00,2.00,5.00,4.00,324.00,3.00,999.00,0.00,1.00,2.00
58.00,2,1.00,5.00,2.00,1.00,2.00,1.00,4.00,4.00,98.00,4.00,999.00,2.00,2.00,2.00
43.00,10,2.00,5.00,2.00,1.00,2.00,2.00,5.00,3.00,207.00,3.00,999.00,0.00,1.00,2.00
48.00,2,3.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,544.00,1.00,999.00,0.00,1.00,1.00
42.00,2,1.00,7.00,2.00,2.00,2.00,2.00,7.00,2.00,340.00,1.00,999.00,0.00,1.00,2.00
46.00,1,1.00,3.00,2.00,2.00,2.00,1.00,4.00,4.00,357.00,2.00,999.00,0.00,1.00,2.00
46.00,2,3.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,134.00,3.00,999.00,0.00,1.00,2.00
44.00,1,1.00,6.00,2.00,1.00,2.00,1.00,8.00,3.00,140.00,2.00,999.00,0.00,1.00,2.00
33.00,1,1.00,7.00,3.00,1.00,1.00,2.00,5.00,5.00,1132.00,2.00,999.00,0.00,1.00,1.00
56.00,1,1.00,1.00,2.00,2.00,2.00,1.00,7.00,3.00,70.00,5.00,999.00,0.00,1.00,2.00
38.00,10,2.00,4.00,3.00,1.00,1.00,1.00,5.00,4.00,754.00,1.00,999.00,0.00,1.00,2.00
26.00,2,1.00,4.00,2.00,1.00,2.00,2.00,6.00,2.00,266.00,2.00,999.00,0.00,1.00,2.00
33.00,2,2.00,2.00,2.00,2.00,2.00,2.00,6.00,1.00,335.00,2.00,999.00,0.00,1.00,2.00
50.00,10,3.00,1.00,2.00,2.00,1.00,2.00,5.00,4.00,48.00,5.00,999.00,0.00,1.00,2.00
31.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,366.00,1.00,999.00,0.00,1.00,2.00
37.00,5,1.00,2.00,3.00,2.00,2.00,1.00,8.00,3.00,168.00,2.00,999.00,0.00,1.00,2.00
43.00,7,3.00,2.00,2.00,2.00,2.00,2.00,8.00,1.00,156.00,1.00,999.00,0.00,1.00,2.00
56.00,3,1.00,2.00,2.00,2.00,2.00,2.00,6.00,2.00,21.00,3.00,999.00,0.00,1.00,2.00
26.00,4,1.00,3.00,2.00,2.00,2.00,1.00,7.00,4.00,695.00,1.00,999.00,0.00,1.00,2.00
32.00,1,1.00,1.00,2.00,2.00,2.00,1.00,7.00,4.00,176.00,1.00,999.00,0.00,1.00,2.00
30.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,160.00,1.00,999.00,0.00,1.00,2.00
34.00,8,1.00,4.00,3.00,1.00,1.00,2.00,5.00,2.00,441.00,9.00,999.00,0.00,1.00,2.00
32.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,588.00,3.00,999.00,0.00,1.00,2.00
34.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,1.00,142.00,2.00,999.00,0.00,1.00,2.00
30.00,10,2.00,5.00,2.00,2.00,2.00,2.00,6.00,2.00,8.00,1.00,999.00,0.00,1.00,2.00
33.00,8,1.00,1.00,2.00,2.00,2.00,1.00,5.00,4.00,225.00,3.00,999.00,1.00,2.00,2.00
47.00,5,2.00,2.00,3.00,1.00,2.00,1.00,7.00,1.00,106.00,2.00,999.00,0.00,1.00,2.00
44.00,2,1.00,2.00,2.00,1.00,2.00,1.00,6.00,5.00,133.00,1.00,999.00,0.00,1.00,2.00
40.00,5,1.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,245.00,1.00,999.00,0.00,1.00,2.00
36.00,11,3.00,4.00,2.00,1.00,2.00,1.00,11.00,1.00,55.00,1.00,999.00,0.00,1.00,2.00
60.00,2,1.00,2.00,2.00,2.00,2.00,2.00,6.00,3.00,1574.00,3.00,999.00,0.00,1.00,1.00
59.00,4,1.00,3.00,2.00,1.00,2.00,2.00,5.00,3.00,181.00,1.00,999.00,0.00,1.00,2.00
43.00,5,1.00,1.00,2.00,1.00,1.00,1.00,8.00,5.00,233.00,2.00,999.00,0.00,1.00,2.00
41.00,1,1.00,3.00,2.00,1.00,2.00,1.00,7.00,1.00,107.00,2.00,999.00,0.00,1.00,2.00
48.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,2.00,99.00,1.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,174.00,2.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,1.00,340.00,3.00,999.00,0.00,1.00,2.00
41.00,7,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,92.00,1.00,999.00,0.00,1.00,2.00
31.00,10,1.00,2.00,2.00,2.00,2.00,2.00,11.00,1.00,57.00,4.00,999.00,0.00,1.00,2.00
57.00,1,1.00,1.00,3.00,1.00,1.00,2.00,6.00,4.00,258.00,2.00,999.00,0.00,1.00,2.00
58.00,2,2.00,2.00,2.00,2.00,1.00,2.00,6.00,3.00,111.00,3.00,999.00,0.00,1.00,2.00
34.00,10,1.00,5.00,2.00,1.00,1.00,2.00,5.00,5.00,224.00,3.00,999.00,0.00,1.00,2.00
33.00,1,1.00,3.00,3.00,2.00,2.00,2.00,5.00,2.00,210.00,1.00,999.00,0.00,1.00,2.00
27.00,2,2.00,2.00,2.00,1.00,1.00,1.00,9.00,3.00,345.00,1.00,999.00,0.00,1.00,1.00
53.00,5,1.00,2.00,3.00,1.00,2.00,2.00,5.00,2.00,186.00,1.00,999.00,0.00,1.00,2.00
36.00,8,2.00,1.00,2.00,1.00,2.00,1.00,5.00,5.00,501.00,2.00,999.00,0.00,1.00,1.00
56.00,8,1.00,4.00,3.00,2.00,1.00,1.00,7.00,4.00,775.00,1.00,999.00,0.00,1.00,2.00
22.00,2,2.00,2.00,2.00,1.00,2.00,2.00,7.00,1.00,484.00,1.00,999.00,2.00,2.00,1.00
45.00,5,1.00,5.00,2.00,2.00,2.00,2.00,5.00,1.00,98.00,2.00,999.00,0.00,1.00,2.00
32.00,2,1.00,2.00,3.00,1.00,2.00,1.00,8.00,5.00,138.00,1.00,999.00,0.00,1.00,2.00
41.00,2,1.00,1.00,3.00,2.00,2.00,1.00,7.00,5.00,823.00,3.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,2.00,2.00,2.00,7.00,3.00,84.00,3.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,1.00,1.00,1.00,6.00,4.00,449.00,1.00,999.00,0.00,1.00,1.00
54.00,1,1.00,1.00,3.00,2.00,1.00,2.00,5.00,4.00,422.00,2.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,2.00,2.00,2.00,5.00,5.00,188.00,2.00,999.00,0.00,1.00,2.00
41.00,1,2.00,1.00,3.00,2.00,2.00,2.00,5.00,3.00,194.00,4.00,999.00,0.00,1.00,2.00
32.00,9,2.00,2.00,2.00,1.00,2.00,1.00,6.00,1.00,197.00,2.00,999.00,1.00,2.00,2.00
50.00,5,1.00,2.00,2.00,2.00,2.00,2.00,9.00,2.00,84.00,1.00,999.00,0.00,1.00,2.00
26.00,4,1.00,3.00,2.00,1.00,2.00,1.00,7.00,4.00,1151.00,1.00,999.00,0.00,1.00,2.00
25.00,9,2.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,97.00,1.00,999.00,0.00,1.00,2.00
49.00,4,1.00,5.00,2.00,1.00,2.00,2.00,7.00,4.00,645.00,2.00,999.00,0.00,1.00,2.00
54.00,2,1.00,2.00,2.00,1.00,2.00,1.00,8.00,5.00,91.00,2.00,3.00,1.00,3.00,1.00
30.00,2,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,199.00,2.00,999.00,0.00,1.00,2.00
36.00,2,1.00,2.00,2.00,2.00,2.00,1.00,5.00,2.00,641.00,4.00,999.00,0.00,1.00,1.00
28.00,2,1.00,4.00,2.00,2.00,2.00,2.00,5.00,1.00,165.00,5.00,999.00,0.00,1.00,2.00
48.00,1,1.00,3.00,3.00,1.00,2.00,2.00,6.00,1.00,153.00,9.00,999.00,0.00,1.00,2.00
